96	TAS
96	GOO
96	BAG
96	JAR
96	LEF
96	NAG
96	VET
96	GUL
96	TAP
96	KIC
96	WRI
96	WES
96	GOT
96	KEY
96	SUE
96	LAW
96	PUF
96	JOB
96	GYM
96	SIX
95.83333333333334	EL
95.83333333333334	AFT
95.83333333333334	HES
95.83333333333334	OU
95.83333333333334	DUC
95.83333333333334	CEN
95.83333333333334	EGG
95.83333333333334	HOM
95.83333333333334	BI
95.83333333333334	TIC
95.83333333333334	LEG
95.83333333333334	ORD
95.83333333333334	BOS
95.83333333333334	ACE
95.83333333333334	CHI
95.83333333333334	AID
95.83333333333334	ROA
95.83333333333334	SEN
95.83333333333334	THA
95.83333333333334	MIS
95.83333333333334	CEL
95.83333333333334	ROM
95.83333333333334	LAM
95.83333333333334	COL
95.83333333333334	QUI
95.83333333333334	MID
95.83333333333334	NOW
95.83333333333334	OWN
95.83333333333334	OLD
95.83333333333334	LAV
95.83333333333334	PET
95.83333333333334	SPI
95.83333333333334	SEA
95.83333333333334	PIN
95.83333333333334	DIG
95.83333333333334	OF
95.83333333333334	PES
95.83333333333334	AIR
95.83333333333334	FOU
95.83333333333334	LIF
95.83333333333334	FES
95.83333333333334	GAP
95.83333333333334	GAS
95.83333333333334	GEE
95.83333333333334	LUR
95.83333333333334	SWO
95.83333333333334	POW
95.83333333333334	TIG
95.83333333333334	KIT
95.83333333333334	PAS
95.83333333333334	BAR
95.83333333333334	NUM
95.83333333333334	FLY
95.83333333333334	DAD
95.83333333333334	VIO
95.83333333333334	SOD
95.83333333333334	REX
95.83333333333334	ZOO
95.83333333333334	FAM
95.83333333333334	UMP
95.83333333333334	REP
95.83333333333334	ISK
95.83333333333334	WHA
95.83333333333334	PAD
95.83333333333334	PAY
95.83333333333334	COG
95.83333333333334	PEG
95.83333333333334	SAY
95.83333333333334	YEL
95.83333333333334	PIP
95.83333333333334	HUG
95.83333333333334	OAK
95.83333333333334	VOM
95.83333333333334	UGL
95.83333333333334	WAD
95.83333333333334	BUY
95.83333333333334	COZ
95.83333333333334	PUD
95.83333333333334	WAF
95.65217391304348	RIC
95.65217391304348	RUN
95.65217391304348	PIG
94.28571428571428	MA
94.11764705882352	FEW
93.75	KET
93.75	BEE
93.54838709677419	OR
93.54838709677419	YE
93.54838709677419	COT
93.54838709677419	MEM
93.54838709677419	JEL
93.33333333333333	SE
93.33333333333333	CAS
